draw_number,date,date-year,date-month,date-day,numb1-5,numb2-5,numb3-5,numb4-5,numb5-5,numb6-5,numb7-5,sup1-5,sup2-5,numb1-4,numb2-4,numb3-4,numb4-4,numb5-4,numb6-4,numb7-4,sup1-4,sup2-4,numb1-3,numb2-3,numb3-3,numb4-3,numb5-3,numb6-3,numb7-3,sup1-3,sup2-3,numb1-2,numb2-2,numb3-2,numb4-2,numb5-2,numb6-2,numb7-2,sup1-2,sup2-2,numb1-1,numb2-1,numb3-1,numb4-1,numb5-1,numb6-1,numb7-1,sup1-1,sup2-1,result
783,20090217,2009,2,17,1,17,7,24,26,12,34,33,13,18,2,40,30,20,31,27,11,35,28,5,39,31,45,33,35,32,9,4,9,19,21,17,10,28,2,12,45,32,27,10,30,37,5,44,35,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,0
784,20090224,2009,2,24,18,2,40,30,20,31,27,11,35,28,5,39,31,45,33,35,32,9,4,9,19,21,17,10,28,2,12,45,32,27,10,30,37,5,44,35,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,2
785,20090303,2009,3,3,28,5,39,31,45,33,35,32,9,4,9,19,21,17,10,28,2,12,45,32,27,10,30,37,5,44,35,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,0
786,20090310,2009,3,10,4,9,19,21,17,10,28,2,12,45,32,27,10,30,37,5,44,35,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,0
787,20090317,2009,3,17,45,32,27,10,30,37,5,44,35,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,0
788,20090324,2009,3,24,3,38,16,40,41,43,1,9,33,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,0
789,20090331,2009,3,31,15,45,23,8,37,27,35,22,16,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,0
790,20090407,2009,4,7,45,3,21,28,24,34,31,12,42,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,0
791,20090414,2009,4,14,8,24,32,5,35,7,17,12,42,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,1
792,20090421,2009,4,21,5,1,16,23,29,18,44,33,38,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,0
793,20090428,2009,4,28,2,20,4,23,45,41,30,35,6,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,0
794,20090505,2009,5,5,41,13,30,2,45,28,34,3,9,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,0
795,20090512,2009,5,12,8,29,11,33,3,35,26,6,12,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,0
796,20090519,2009,5,19,24,38,29,16,14,13,28,26,9,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,0
797,20090526,2009,5,26,32,6,16,23,27,25,37,40,26,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,0
798,20090602,2009,6,2,37,4,16,27,17,33,35,20,10,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,1
799,20090609,2009,6,9,5,13,44,8,41,15,35,3,17,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,2
800,20090616,2009,6,16,12,26,13,7,35,21,41,6,25,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,0
801,20090623,2009,6,23,33,11,27,20,5,28,1,38,34,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,0
802,20090630,2009,6,30,43,21,22,18,16,20,32,40,9,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,0
803,20090707,2009,7,7,24,43,21,25,1,13,36,33,6,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,2
804,20090714,2009,7,14,12,31,6,42,24,10,20,11,26,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,2
805,20090721,2009,7,21,7,2,32,25,28,40,35,16,21,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,2
806,20090728,2009,7,28,11,22,18,17,25,21,12,28,35,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,0
807,20090804,2009,8,4,19,5,20,41,44,18,43,40,39,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,0
808,20090811,2009,8,11,3,45,32,43,22,20,33,6,34,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,0
809,20090818,2009,8,18,19,44,34,28,30,40,3,27,16,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,2
810,20090825,2009,8,25,29,24,7,32,41,1,22,36,17,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,0
811,20090901,2009,9,1,31,23,40,9,15,21,18,3,19,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,0
812,20090908,2009,9,8,12,3,38,21,23,29,40,43,22,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,0
813,20090915,2009,9,15,8,35,31,1,34,26,44,42,19,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,0
814,20090922,2009,9,22,33,19,9,34,8,27,2,18,40,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,0
815,20090929,2009,9,29,44,1,7,34,16,12,4,43,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,0
816,20091006,2009,10,6,35,11,43,15,3,10,6,29,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,2
817,20091013,2009,10,13,22,39,25,2,13,42,11,41,12,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,0
818,20091020,2009,10,20,43,8,6,17,40,29,41,4,9,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,0
819,20091027,2009,10,27,19,41,20,34,36,24,16,28,44,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,0
820,20091103,2009,11,3,17,41,24,16,39,5,11,22,30,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,0
821,20091110,2009,11,10,45,16,37,42,28,9,29,33,44,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,0
822,20091117,2009,11,17,3,2,21,20,24,7,35,1,19,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,2
823,20091124,2009,11,24,35,27,15,7,19,43,13,36,6,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,1
824,20091201,2009,12,1,24,19,18,26,20,7,21,23,44,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,0
825,20091208,2009,12,8,12,27,36,35,7,28,25,24,37,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,2
826,20091215,2009,12,15,28,34,45,22,17,5,12,18,27,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,1
827,20091222,2009,12,22,10,27,44,39,14,26,30,7,15,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,0
828,20091229,2009,12,29,25,36,24,27,38,32,6,26,23,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,0
829,20100105,2010,1,5,42,45,20,4,43,7,25,27,37,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,0
830,20100112,2010,1,12,15,4,7,2,36,17,6,25,9,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,0
831,20100119,2010,1,19,1,24,16,31,36,25,35,21,28,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,0
832,20100126,2010,1,26,27,4,33,6,34,25,31,19,41,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,0
833,20100202,2010,2,2,7,31,22,36,39,24,23,34,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,2
834,20100209,2010,2,9,10,2,24,8,27,28,18,25,36,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,0
835,20100216,2010,2,16,35,42,7,34,11,29,45,3,4,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,0
836,20100223,2010,2,23,29,7,22,37,12,28,32,34,36,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,2
837,20100302,2010,3,2,44,2,1,45,20,35,36,26,6,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,0
838,20100309,2010,3,9,22,12,13,6,28,27,33,23,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,0
839,20100316,2010,3,16,11,26,39,3,35,10,6,25,32,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,0
840,20100323,2010,3,23,18,40,31,37,33,23,14,22,42,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,0
841,20100330,2010,3,30,38,18,7,33,37,20,40,30,14,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,0
842,20100406,2010,4,6,21,17,37,44,32,40,38,1,36,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,0
843,20100413,2010,4,13,28,32,38,19,29,22,34,17,5,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,0
844,20100420,2010,4,20,42,44,5,18,24,23,28,32,15,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,0
845,20100427,2010,4,27,21,44,26,20,19,37,1,39,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,0
846,20100504,2010,5,4,22,34,17,14,35,2,8,23,10,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,1
847,20100511,2010,5,11,2,1,24,26,19,43,37,18,31,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,0
848,20100518,2010,5,18,8,43,44,25,42,45,39,5,26,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,15,27,45,7,13,18,10,3,29,0
849,20100525,2010,5,25,27,2,31,3,38,37,13,12,36,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,15,27,45,7,13,18,10,3,29,27,13,18,38,42,33,22,29,40,0
850,20100601,2010,6,1,6,9,44,26,23,14,30,40,24,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,15,27,45,7,13,18,10,3,29,27,13,18,38,42,33,22,29,40,44,15,28,36,25,24,37,26,7,0
851,20100608,2010,6,8,40,39,28,29,25,2,35,31,14,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,15,27,45,7,13,18,10,3,29,27,13,18,38,42,33,22,29,40,44,15,28,36,25,24,37,26,7,16,6,18,30,40,15,14,20,23,0
852,20100615,2010,6,15,41,15,2,43,36,11,39,25,42,19,21,20,22,17,33,23,26,32,30,39,9,11,44,17,1,13,15,4,12,42,22,18,3,6,35,37,28,19,18,14,5,20,16,36,34,15,27,45,7,13,18,10,3,29,27,13,18,38,42,33,22,29,40,44,15,28,36,25,24,37,26,7,16,6,18,30,40,15,14,20,23,43,15,5,26,21,40,35,12,37,0
